,student_id,name,class,study,gpa,is_greek,is_on_campus,distance_to_campus,is_female,is_sprinklered,coverage,claim_id,amount,risk_tier,holdout
33299,8312,"al-Malik, Fateen",2,Humanities,3.000913557,0,1,0.743129196,1.0,1,Additional Living Expense,0,0.0,1,0
33300,8312,"al-Malik, Fateen",2,Humanities,3.000913557,0,1,0.743129196,1.0,1,Guest Medical,0,0.0,1,0
33301,8312,"al-Malik, Fateen",2,Humanities,3.000913557,0,1,0.743129196,1.0,1,Liability,0,0.0,1,0
33302,8312,"al-Malik, Fateen",2,Humanities,3.000913557,0,1,0.743129196,1.0,1,Personal Property,0,0.0,1,0
33303,8313,"Myers, Alejandro",5,Business,1.778856462,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,3,0
33304,8313,"Myers, Alejandro",5,Business,1.778856462,0,0,0.0,1.0,1,Guest Medical,0,0.0,3,0
33305,8313,"Myers, Alejandro",5,Business,1.778856462,0,0,0.0,1.0,1,Liability,0,0.0,3,0
33306,8313,"Myers, Alejandro",5,Business,1.778856462,0,0,0.0,1.0,1,Personal Property,0,0.0,3,0
33307,8314,"Thompson, Shyanne",4,Business,1.367928538,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,3,0
33308,8314,"Thompson, Shyanne",4,Business,1.367928538,0,0,0.0,0.0,1,Guest Medical,0,0.0,3,1
33309,8314,"Thompson, Shyanne",4,Business,1.367928538,0,0,0.0,0.0,1,Liability,0,0.0,3,0
33310,8314,"Thompson, Shyanne",4,Business,1.367928538,0,0,0.0,0.0,1,Personal Property,0,0.0,3,0
33311,8315,"Cabral, Orin",2,Science,1.446836865,0,1,0.665327983,0.0,1,Additional Living Expense,0,0.0,1,0
33312,8315,"Cabral, Orin",2,Science,1.446836865,0,1,0.665327983,0.0,1,Guest Medical,0,0.0,1,0
33313,8315,"Cabral, Orin",2,Science,1.446836865,0,1,0.665327983,0.0,1,Liability,0,0.0,1,0
33314,8315,"Cabral, Orin",2,Science,1.446836865,0,1,0.665327983,0.0,1,Personal Property,0,0.0,1,0
33315,8316,"Harding, Halley",3,Humanities,2.086005918,0,1,1.44237749,0.0,1,Additional Living Expense,0,0.0,2,0
33316,8316,"Harding, Halley",3,Humanities,2.086005918,0,1,1.44237749,0.0,1,Guest Medical,0,0.0,2,0
33317,8316,"Harding, Halley",3,Humanities,2.086005918,0,1,1.44237749,0.0,1,Liability,0,0.0,2,0
33318,8316,"Harding, Halley",3,Humanities,2.086005918,0,1,1.44237749,0.0,1,Personal Property,0,0.0,2,0
33319,8317,"el-Shaheen, Rafeeqa",1,Science,2.613353984,0,1,0.877018416,1.0,0,Additional Living Expense,0,0.0,1,0
33320,8317,"el-Shaheen, Rafeeqa",1,Science,2.613353984,0,1,0.877018416,1.0,0,Guest Medical,0,0.0,1,0
33321,8317,"el-Shaheen, Rafeeqa",1,Science,2.613353984,0,1,0.877018416,1.0,0,Liability,0,0.0,1,1
33322,8317,"el-Shaheen, Rafeeqa",1,Science,2.613353984,0,1,0.877018416,1.0,0,Personal Property,0,0.0,1,0
33323,8318,"Navarro Galaviz, Nicole",4,Other,3.688911755,0,1,2.867632769,,1,Additional Living Expense,0,0.0,3,0
33324,8318,"Navarro Galaviz, Nicole",4,Other,3.688911755,0,1,2.867632769,,1,Guest Medical,0,0.0,3,0
33325,8318,"Navarro Galaviz, Nicole",4,Other,3.688911755,0,1,2.867632769,,1,Liability,0,0.0,3,0
33326,8318,"Navarro Galaviz, Nicole",4,Other,3.688911755,0,1,2.867632769,,1,Personal Property,0,0.0,3,0
33327,8319,"el-Kazi, Taaj",3,Science,3.082904336,0,0,0.0,0.0,0,Additional Living Expense,0,0.0,2,1
33328,8319,"el-Kazi, Taaj",3,Science,3.082904336,0,0,0.0,0.0,0,Guest Medical,0,0.0,2,0
33329,8319,"el-Kazi, Taaj",3,Science,3.082904336,0,0,0.0,0.0,0,Liability,0,0.0,2,1
33330,8319,"el-Kazi, Taaj",3,Science,3.082904336,0,0,0.0,0.0,0,Personal Property,0,0.0,2,0
33331,8320,"al-Abbasi, Jaasim",1,Humanities,2.831359282,1,0,0.0,0.0,1,Additional Living Expense,0,0.0,1,0
33332,8320,"al-Abbasi, Jaasim",1,Humanities,2.831359282,1,0,0.0,0.0,1,Guest Medical,0,0.0,1,0
33333,8320,"al-Abbasi, Jaasim",1,Humanities,2.831359282,1,0,0.0,0.0,1,Liability,0,0.0,1,0
33334,8320,"al-Abbasi, Jaasim",1,Humanities,2.831359282,1,0,0.0,0.0,1,Personal Property,0,0.0,1,0
33335,8321,"Kersey, Adrian",3,Other,3.106458366,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,2,0
33336,8321,"Kersey, Adrian",3,Other,3.106458366,0,0,0.0,0.0,1,Guest Medical,0,0.0,2,1
33337,8321,"Kersey, Adrian",3,Other,3.106458366,0,0,0.0,0.0,1,Liability,0,0.0,2,0
33338,8321,"Kersey, Adrian",3,Other,3.106458366,0,0,0.0,0.0,1,Personal Property,0,0.0,2,0
33339,8322,"Yambao, Aren",4,Science,2.236515673,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,3,0
33340,8322,"Yambao, Aren",4,Science,2.236515673,0,0,0.0,1.0,1,Guest Medical,0,0.0,3,0
33341,8322,"Yambao, Aren",4,Science,2.236515673,0,0,0.0,1.0,1,Liability,0,0.0,3,0
33342,8322,"Yambao, Aren",4,Science,2.236515673,0,0,0.0,1.0,1,Personal Property,0,0.0,3,0
33343,8323,"Cave, Matthew",1,Other,1.622040108,1,0,0.0,0.0,1,Additional Living Expense,0,0.0,1,1
33344,8323,"Cave, Matthew",1,Other,1.622040108,1,0,0.0,0.0,1,Guest Medical,0,0.0,1,1
33345,8323,"Cave, Matthew",1,Other,1.622040108,1,0,0.0,0.0,1,Liability,0,0.0,1,1
33346,8323,"Cave, Matthew",1,Other,1.622040108,1,0,0.0,0.0,1,Personal Property,0,0.0,1,0
33347,8324,"al-Zaki, Kawthar",4,Humanities,2.352663217,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,3,1
33348,8324,"al-Zaki, Kawthar",4,Humanities,2.352663217,0,0,0.0,0.0,1,Guest Medical,0,0.0,3,1
33349,8324,"al-Zaki, Kawthar",4,Humanities,2.352663217,0,0,0.0,0.0,1,Liability,0,0.0,3,0
33350,8324,"al-Zaki, Kawthar",4,Humanities,2.352663217,0,0,0.0,0.0,1,Personal Property,0,0.0,3,0
33351,8325,"Mcgowan, Marquis",1,Business,1.502481122,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,1,1
33352,8325,"Mcgowan, Marquis",1,Business,1.502481122,0,0,0.0,1.0,1,Guest Medical,0,0.0,1,0
33353,8325,"Mcgowan, Marquis",1,Business,1.502481122,0,0,0.0,1.0,1,Liability,0,0.0,1,0
33354,8325,"Mcgowan, Marquis",1,Business,1.502481122,0,0,0.0,1.0,1,Personal Property,0,0.0,1,1
33355,8326,"Tremillo Campuzano, Yvonne",2,Business,3.213160001,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,1,0
33356,8326,"Tremillo Campuzano, Yvonne",2,Business,3.213160001,0,0,0.0,0.0,1,Guest Medical,0,0.0,1,0
33357,8326,"Tremillo Campuzano, Yvonne",2,Business,3.213160001,0,0,0.0,0.0,1,Liability,0,0.0,1,0
33358,8326,"Tremillo Campuzano, Yvonne",2,Business,3.213160001,0,0,0.0,0.0,1,Personal Property,0,0.0,1,0
33359,8327,"Jenkins, Mason",3,Humanities,3.34967423,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,2,0
33360,8327,"Jenkins, Mason",3,Humanities,3.34967423,0,0,0.0,1.0,1,Guest Medical,0,0.0,2,1
33361,8327,"Jenkins, Mason",3,Humanities,3.34967423,0,0,0.0,1.0,1,Liability,0,0.0,2,1
33362,8327,"Jenkins, Mason",3,Humanities,3.34967423,0,0,0.0,1.0,1,Personal Property,0,0.0,2,0
33363,8328,"Zhao, Matthew",4,Science,2.133650246,1,0,0.0,0.0,0,Additional Living Expense,1521,11110.61883,3,0
33364,8328,"Zhao, Matthew",4,Science,2.133650246,1,0,0.0,0.0,0,Guest Medical,0,0.0,3,0
33365,8328,"Zhao, Matthew",4,Science,2.133650246,1,0,0.0,0.0,0,Liability,0,0.0,3,0
33366,8328,"Zhao, Matthew",4,Science,2.133650246,1,0,0.0,0.0,0,Personal Property,0,0.0,3,0
33367,8329,"Gonzalez Lujan, Karla",1,Other,3.535327358,0,0,0.0,1.0,0,Additional Living Expense,0,0.0,1,0
33368,8329,"Gonzalez Lujan, Karla",1,Other,3.535327358,0,0,0.0,1.0,0,Guest Medical,0,0.0,1,0
33369,8329,"Gonzalez Lujan, Karla",1,Other,3.535327358,0,0,0.0,1.0,0,Liability,0,0.0,1,1
33370,8329,"Gonzalez Lujan, Karla",1,Other,3.535327358,0,0,0.0,1.0,0,Personal Property,0,0.0,1,0
33371,8330,"Urbanski, Pauline",3,Business,1.957223252,0,0,0.0,1.0,0,Additional Living Expense,0,0.0,2,0
33372,8330,"Urbanski, Pauline",3,Business,1.957223252,0,0,0.0,1.0,0,Guest Medical,0,0.0,2,0
33373,8330,"Urbanski, Pauline",3,Business,1.957223252,0,0,0.0,1.0,0,Liability,0,0.0,2,1
33374,8330,"Urbanski, Pauline",3,Business,1.957223252,0,0,0.0,1.0,0,Personal Property,0,0.0,2,0
33375,8331,"el-Aslam, Hamdoona",1,Humanities,2.065168544,1,0,0.0,0.0,0,Additional Living Expense,0,0.0,1,0
33376,8331,"el-Aslam, Hamdoona",1,Humanities,2.065168544,1,0,0.0,0.0,0,Guest Medical,0,0.0,1,0
33377,8331,"el-Aslam, Hamdoona",1,Humanities,2.065168544,1,0,0.0,0.0,0,Liability,0,0.0,1,0
33378,8331,"el-Aslam, Hamdoona",1,Humanities,2.065168544,1,0,0.0,0.0,0,Personal Property,0,0.0,1,0
33379,8332,"al-Yousif, Zakiyya",1,Other,2.861562239,0,1,2.104254907,1.0,1,Additional Living Expense,0,0.0,1,0
33380,8332,"al-Yousif, Zakiyya",1,Other,2.861562239,0,1,2.104254907,1.0,1,Guest Medical,0,0.0,1,1
33381,8332,"al-Yousif, Zakiyya",1,Other,2.861562239,0,1,2.104254907,1.0,1,Liability,0,0.0,1,0
33382,8332,"al-Yousif, Zakiyya",1,Other,2.861562239,0,1,2.104254907,1.0,1,Personal Property,0,0.0,1,0
33383,8333,"al-Javid, Kifaaya",1,Business,1.076288602,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,1,0
33384,8333,"al-Javid, Kifaaya",1,Business,1.076288602,0,0,0.0,0.0,1,Guest Medical,0,0.0,1,0
33385,8333,"al-Javid, Kifaaya",1,Business,1.076288602,0,0,0.0,0.0,1,Liability,0,0.0,1,0
33386,8333,"al-Javid, Kifaaya",1,Business,1.076288602,0,0,0.0,0.0,1,Personal Property,0,0.0,1,0
33387,8334,"Kremlacek, Alexander",4,Humanities,2.239539652,0,1,3.77579603,1.0,0,Additional Living Expense,0,0.0,3,0
33388,8334,"Kremlacek, Alexander",4,Humanities,2.239539652,0,1,3.77579603,1.0,0,Guest Medical,0,0.0,3,0
33389,8334,"Kremlacek, Alexander",4,Humanities,2.239539652,0,1,3.77579603,1.0,0,Liability,0,0.0,3,0
33390,8334,"Kremlacek, Alexander",4,Humanities,2.239539652,0,1,3.77579603,1.0,0,Personal Property,0,0.0,3,0
33391,8335,"Carrasco, Vanesa",4,Business,2.157253903,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,3,0
33392,8335,"Carrasco, Vanesa",4,Business,2.157253903,0,0,0.0,1.0,1,Guest Medical,0,0.0,3,0
33393,8335,"Carrasco, Vanesa",4,Business,2.157253903,0,0,0.0,1.0,1,Liability,0,0.0,3,1
33394,8335,"Carrasco, Vanesa",4,Business,2.157253903,0,0,0.0,1.0,1,Personal Property,0,0.0,3,1
33395,8336,"Pough, Evan",2,Science,1.1906203,0,1,2.790378615,,1,Additional Living Expense,0,0.0,1,0
33396,8336,"Pough, Evan",2,Science,1.1906203,0,1,2.790378615,,1,Guest Medical,0,0.0,1,0
33397,8336,"Pough, Evan",2,Science,1.1906203,0,1,2.790378615,,1,Liability,0,0.0,1,0
33398,8336,"Pough, Evan",2,Science,1.1906203,0,1,2.790378615,,1,Personal Property,0,0.0,1,0
33399,8337,"Walker, Samantha",1,Science,1.325575305,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,1,1
33400,8337,"Walker, Samantha",1,Science,1.325575305,0,0,0.0,1.0,1,Guest Medical,0,0.0,1,0
33401,8337,"Walker, Samantha",1,Science,1.325575305,0,0,0.0,1.0,1,Liability,0,0.0,1,0
33402,8337,"Walker, Samantha",1,Science,1.325575305,0,0,0.0,1.0,1,Personal Property,0,0.0,1,0
33403,8338,"Atoe, Kenneth",1,Other,3.323289024,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,1,1
33404,8338,"Atoe, Kenneth",1,Other,3.323289024,0,0,0.0,0.0,1,Guest Medical,0,0.0,1,0
33405,8338,"Atoe, Kenneth",1,Other,3.323289024,0,0,0.0,0.0,1,Liability,0,0.0,1,1
33406,8338,"Atoe, Kenneth",1,Other,3.323289024,0,0,0.0,0.0,1,Personal Property,0,0.0,1,0
33407,8339,"Carter, Destinee",1,Science,1.974880898,0,0,0.0,0.0,1,Personal Property,1522,360.6438868,1,0
33408,8339,"Carter, Destinee",1,Science,1.974880898,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,1,0
33409,8339,"Carter, Destinee",1,Science,1.974880898,0,0,0.0,0.0,1,Guest Medical,0,0.0,1,0
33410,8339,"Carter, Destinee",1,Science,1.974880898,0,0,0.0,0.0,1,Liability,0,0.0,1,0
33411,8340,"Patterson, David",5,Humanities,1.322622561,0,0,0.0,0.0,0,Additional Living Expense,0,0.0,3,0
33412,8340,"Patterson, David",5,Humanities,1.322622561,0,0,0.0,0.0,0,Guest Medical,0,0.0,3,0
33413,8340,"Patterson, David",5,Humanities,1.322622561,0,0,0.0,0.0,0,Liability,0,0.0,3,0
33414,8340,"Patterson, David",5,Humanities,1.322622561,0,0,0.0,0.0,0,Personal Property,0,0.0,3,0
33415,8341,"al-Kabir, Abdul Lateef",2,Other,0.827567626,1,1,0.429810259,0.0,1,Additional Living Expense,0,0.0,1,0
33416,8341,"al-Kabir, Abdul Lateef",2,Other,0.827567626,1,1,0.429810259,0.0,1,Guest Medical,0,0.0,1,0
33417,8341,"al-Kabir, Abdul Lateef",2,Other,0.827567626,1,1,0.429810259,0.0,1,Liability,0,0.0,1,0
33418,8341,"al-Kabir, Abdul Lateef",2,Other,0.827567626,1,1,0.429810259,0.0,1,Personal Property,0,0.0,1,1
33419,8342,"Barthel, Anthony",1,Science,1.358548157,1,0,0.0,1.0,1,Additional Living Expense,1523,3770.285226,1,1
33420,8342,"Barthel, Anthony",1,Science,1.358548157,1,0,0.0,1.0,1,Guest Medical,0,0.0,1,0
33421,8342,"Barthel, Anthony",1,Science,1.358548157,1,0,0.0,1.0,1,Liability,0,0.0,1,0
33422,8342,"Barthel, Anthony",1,Science,1.358548157,1,0,0.0,1.0,1,Personal Property,0,0.0,1,1
33423,8343,"Cruz, Elias",3,Other,2.35173963,0,0,0.0,1.0,0,Additional Living Expense,0,0.0,2,0
33424,8343,"Cruz, Elias",3,Other,2.35173963,0,0,0.0,1.0,0,Guest Medical,0,0.0,2,0
33425,8343,"Cruz, Elias",3,Other,2.35173963,0,0,0.0,1.0,0,Liability,0,0.0,2,0
33426,8343,"Cruz, Elias",3,Other,2.35173963,0,0,0.0,1.0,0,Personal Property,0,0.0,2,0
33427,8344,"Tran, Jessica",2,Science,3.406460362,0,1,0.291233132,0.0,1,Additional Living Expense,0,0.0,1,1
33428,8344,"Tran, Jessica",2,Science,3.406460362,0,1,0.291233132,0.0,1,Guest Medical,0,0.0,1,0
33429,8344,"Tran, Jessica",2,Science,3.406460362,0,1,0.291233132,0.0,1,Liability,0,0.0,1,0
33430,8344,"Tran, Jessica",2,Science,3.406460362,0,1,0.291233132,0.0,1,Personal Property,0,0.0,1,0
33431,8345,"Acosta, Leo",4,Business,1.570602978,0,0,0.0,1.0,0,Additional Living Expense,0,0.0,3,1
33432,8345,"Acosta, Leo",4,Business,1.570602978,0,0,0.0,1.0,0,Guest Medical,0,0.0,3,0
33433,8345,"Acosta, Leo",4,Business,1.570602978,0,0,0.0,1.0,0,Liability,0,0.0,3,0
33434,8345,"Acosta, Leo",4,Business,1.570602978,0,0,0.0,1.0,0,Personal Property,0,0.0,3,0
33435,8346,"Suh, Kylin",5,Other,2.784796338,0,0,0.0,0.0,1,Additional Living Expense,1524,908.4012794,3,0
33436,8346,"Suh, Kylin",5,Other,2.784796338,0,0,0.0,0.0,1,Guest Medical,0,0.0,3,0
33437,8346,"Suh, Kylin",5,Other,2.784796338,0,0,0.0,0.0,1,Liability,0,0.0,3,0
33438,8346,"Suh, Kylin",5,Other,2.784796338,0,0,0.0,0.0,1,Personal Property,0,0.0,3,1
33439,8347,"Goodell, Marilu",4,Science,2.189929326,0,1,0.00019,1.0,0,Additional Living Expense,0,0.0,3,0
33440,8347,"Goodell, Marilu",4,Science,2.189929326,0,1,0.00019,1.0,0,Guest Medical,0,0.0,3,0
33441,8347,"Goodell, Marilu",4,Science,2.189929326,0,1,0.00019,1.0,0,Liability,0,0.0,3,0
33442,8347,"Goodell, Marilu",4,Science,2.189929326,0,1,0.00019,1.0,0,Personal Property,0,0.0,3,0
33443,8348,"Mcconnell, Ayesha",4,Business,1.161452877,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,3,0
33444,8348,"Mcconnell, Ayesha",4,Business,1.161452877,0,0,0.0,0.0,1,Guest Medical,0,0.0,3,0
33445,8348,"Mcconnell, Ayesha",4,Business,1.161452877,0,0,0.0,0.0,1,Liability,0,0.0,3,0
33446,8348,"Mcconnell, Ayesha",4,Business,1.161452877,0,0,0.0,0.0,1,Personal Property,0,0.0,3,0
33447,8349,"Dolkar, Pharwit",2,Humanities,1.765668812,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,1,0
33448,8349,"Dolkar, Pharwit",2,Humanities,1.765668812,0,0,0.0,1.0,1,Guest Medical,0,0.0,1,0
33449,8349,"Dolkar, Pharwit",2,Humanities,1.765668812,0,0,0.0,1.0,1,Liability,0,0.0,1,0
33450,8349,"Dolkar, Pharwit",2,Humanities,1.765668812,0,0,0.0,1.0,1,Personal Property,0,0.0,1,0
33451,8350,"al-Semaan, Nazeeha",3,Humanities,2.924493733,0,0,0.0,1.0,0,Additional Living Expense,0,0.0,2,0
33452,8350,"al-Semaan, Nazeeha",3,Humanities,2.924493733,0,0,0.0,1.0,0,Guest Medical,0,0.0,2,0
33453,8350,"al-Semaan, Nazeeha",3,Humanities,2.924493733,0,0,0.0,1.0,0,Liability,0,0.0,2,0
33454,8350,"al-Semaan, Nazeeha",3,Humanities,2.924493733,0,0,0.0,1.0,0,Personal Property,0,0.0,2,0
33455,8351,"Jimenez, Cassandra",3,Science,3.078017478,0,1,13.84588268,0.0,1,Guest Medical,1525,6117.210895,2,1
33456,8351,"Jimenez, Cassandra",3,Science,3.078017478,0,1,13.84588268,0.0,1,Additional Living Expense,0,0.0,2,0
33457,8351,"Jimenez, Cassandra",3,Science,3.078017478,0,1,13.84588268,0.0,1,Liability,0,0.0,2,0
33458,8351,"Jimenez, Cassandra",3,Science,3.078017478,0,1,13.84588268,0.0,1,Personal Property,0,0.0,2,0
33459,8352,"Jacquez, Dane",3,Other,2.047118909,0,0,0.0,1.0,0,Additional Living Expense,0,0.0,2,0
33460,8352,"Jacquez, Dane",3,Other,2.047118909,0,0,0.0,1.0,0,Guest Medical,0,0.0,2,1
33461,8352,"Jacquez, Dane",3,Other,2.047118909,0,0,0.0,1.0,0,Liability,0,0.0,2,1
33462,8352,"Jacquez, Dane",3,Other,2.047118909,0,0,0.0,1.0,0,Personal Property,0,0.0,2,1
33463,8353,"Zou, Kristen",3,Business,2.309258186,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,2,0
33464,8353,"Zou, Kristen",3,Business,2.309258186,0,0,0.0,1.0,1,Guest Medical,0,0.0,2,0
33465,8353,"Zou, Kristen",3,Business,2.309258186,0,0,0.0,1.0,1,Liability,0,0.0,2,0
33466,8353,"Zou, Kristen",3,Business,2.309258186,0,0,0.0,1.0,1,Personal Property,0,0.0,2,0
33467,8354,"Outhouse, Jose",2,Business,1.331609459,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,1,0
33468,8354,"Outhouse, Jose",2,Business,1.331609459,0,0,0.0,1.0,1,Guest Medical,0,0.0,1,0
33469,8354,"Outhouse, Jose",2,Business,1.331609459,0,0,0.0,1.0,1,Liability,0,0.0,1,0
33470,8354,"Outhouse, Jose",2,Business,1.331609459,0,0,0.0,1.0,1,Personal Property,0,0.0,1,0
33471,8355,"Strutt, Daniel",1,Humanities,1.318849823,0,0,0.0,0.0,0,Additional Living Expense,0,0.0,1,0
33472,8355,"Strutt, Daniel",1,Humanities,1.318849823,0,0,0.0,0.0,0,Guest Medical,0,0.0,1,0
33473,8355,"Strutt, Daniel",1,Humanities,1.318849823,0,0,0.0,0.0,0,Liability,0,0.0,1,0
33474,8355,"Strutt, Daniel",1,Humanities,1.318849823,0,0,0.0,0.0,0,Personal Property,0,0.0,1,0
33475,8356,"Whiteskunk, Samantha",2,Other,1.078536817,0,1,0.351283621,1.0,1,Additional Living Expense,0,0.0,1,0
33476,8356,"Whiteskunk, Samantha",2,Other,1.078536817,0,1,0.351283621,1.0,1,Guest Medical,0,0.0,1,0
33477,8356,"Whiteskunk, Samantha",2,Other,1.078536817,0,1,0.351283621,1.0,1,Liability,0,0.0,1,1
33478,8356,"Whiteskunk, Samantha",2,Other,1.078536817,0,1,0.351283621,1.0,1,Personal Property,0,0.0,1,0
33479,8357,"al-Samaan, Sad",3,Other,1.614821808,0,0,0.0,1.0,0,Additional Living Expense,1526,2201.814416,2,0
33480,8357,"al-Samaan, Sad",3,Other,1.614821808,0,0,0.0,1.0,0,Guest Medical,0,0.0,2,0
33481,8357,"al-Samaan, Sad",3,Other,1.614821808,0,0,0.0,1.0,0,Liability,0,0.0,2,0
33482,8357,"al-Samaan, Sad",3,Other,1.614821808,0,0,0.0,1.0,0,Personal Property,0,0.0,2,0
33483,8358,"Luber, Alan",4,Other,3.482114057,1,1,5.453669753,0.0,0,Additional Living Expense,1527,30787.0908,3,1
33484,8358,"Luber, Alan",4,Other,3.482114057,1,1,5.453669753,0.0,0,Guest Medical,0,0.0,3,1
33485,8358,"Luber, Alan",4,Other,3.482114057,1,1,5.453669753,0.0,0,Liability,0,0.0,3,0
33486,8358,"Luber, Alan",4,Other,3.482114057,1,1,5.453669753,0.0,0,Personal Property,0,0.0,3,0
33487,8359,"Castaneda-Castanon, Vanessa",2,Science,3.069258567,0,1,1.280336484,0.0,1,Additional Living Expense,0,0.0,1,0
33488,8359,"Castaneda-Castanon, Vanessa",2,Science,3.069258567,0,1,1.280336484,0.0,1,Guest Medical,0,0.0,1,1
33489,8359,"Castaneda-Castanon, Vanessa",2,Science,3.069258567,0,1,1.280336484,0.0,1,Liability,0,0.0,1,0
33490,8359,"Castaneda-Castanon, Vanessa",2,Science,3.069258567,0,1,1.280336484,0.0,1,Personal Property,0,0.0,1,0
33491,8360,"Holt, Brandon",1,Humanities,2.159181489,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,1,1
33492,8360,"Holt, Brandon",1,Humanities,2.159181489,0,0,0.0,0.0,1,Guest Medical,0,0.0,1,0
33493,8360,"Holt, Brandon",1,Humanities,2.159181489,0,0,0.0,0.0,1,Liability,0,0.0,1,0
33494,8360,"Holt, Brandon",1,Humanities,2.159181489,0,0,0.0,0.0,1,Personal Property,0,0.0,1,0
33495,8361,"Sawvel, Diana",4,Humanities,3.572221617,0,1,5.366401534,,1,Additional Living Expense,0,0.0,3,0
33496,8361,"Sawvel, Diana",4,Humanities,3.572221617,0,1,5.366401534,,1,Guest Medical,0,0.0,3,0
33497,8361,"Sawvel, Diana",4,Humanities,3.572221617,0,1,5.366401534,,1,Liability,0,0.0,3,0
33498,8361,"Sawvel, Diana",4,Humanities,3.572221617,0,1,5.366401534,,1,Personal Property,0,0.0,3,0
33499,8362,"Proffitt, Matthew",4,Science,3.149000842,0,0,0.0,1.0,0,Additional Living Expense,0,0.0,3,0
33500,8362,"Proffitt, Matthew",4,Science,3.149000842,0,0,0.0,1.0,0,Guest Medical,0,0.0,3,0
33501,8362,"Proffitt, Matthew",4,Science,3.149000842,0,0,0.0,1.0,0,Liability,0,0.0,3,0
33502,8362,"Proffitt, Matthew",4,Science,3.149000842,0,0,0.0,1.0,0,Personal Property,0,0.0,3,1
33503,8363,"al-Hassen, Musheera",2,Business,3.251457648,0,0,0.0,1.0,0,Additional Living Expense,0,0.0,1,1
33504,8363,"al-Hassen, Musheera",2,Business,3.251457648,0,0,0.0,1.0,0,Guest Medical,0,0.0,1,0
33505,8363,"al-Hassen, Musheera",2,Business,3.251457648,0,0,0.0,1.0,0,Liability,0,0.0,1,0
33506,8363,"al-Hassen, Musheera",2,Business,3.251457648,0,0,0.0,1.0,0,Personal Property,0,0.0,1,0
33507,8364,"Woods, Erin",2,Other,1.416387676,0,1,2.176893942,0.0,1,Additional Living Expense,0,0.0,1,1
33508,8364,"Woods, Erin",2,Other,1.416387676,0,1,2.176893942,0.0,1,Guest Medical,0,0.0,1,1
33509,8364,"Woods, Erin",2,Other,1.416387676,0,1,2.176893942,0.0,1,Liability,0,0.0,1,0
33510,8364,"Woods, Erin",2,Other,1.416387676,0,1,2.176893942,0.0,1,Personal Property,0,0.0,1,0
33511,8365,"al-Dallal, Rajaa",4,Business,2.465212315,0,1,7.677824199,0.0,1,Additional Living Expense,0,0.0,3,0
33512,8365,"al-Dallal, Rajaa",4,Business,2.465212315,0,1,7.677824199,0.0,1,Guest Medical,0,0.0,3,0
33513,8365,"al-Dallal, Rajaa",4,Business,2.465212315,0,1,7.677824199,0.0,1,Liability,0,0.0,3,0
33514,8365,"al-Dallal, Rajaa",4,Business,2.465212315,0,1,7.677824199,0.0,1,Personal Property,0,0.0,3,0
33515,8366,"He, Arthi",1,Science,2.951964936,0,1,2.352362167,0.0,1,Additional Living Expense,0,0.0,1,1
33516,8366,"He, Arthi",1,Science,2.951964936,0,1,2.352362167,0.0,1,Guest Medical,0,0.0,1,0
33517,8366,"He, Arthi",1,Science,2.951964936,0,1,2.352362167,0.0,1,Liability,0,0.0,1,1
33518,8366,"He, Arthi",1,Science,2.951964936,0,1,2.352362167,0.0,1,Personal Property,0,0.0,1,0
33519,8367,"Salazar, Alexandria",2,Science,2.357516825,0,0,0.0,1.0,0,Additional Living Expense,0,0.0,1,0
33520,8367,"Salazar, Alexandria",2,Science,2.357516825,0,0,0.0,1.0,0,Guest Medical,0,0.0,1,0
33521,8367,"Salazar, Alexandria",2,Science,2.357516825,0,0,0.0,1.0,0,Liability,0,0.0,1,1
33522,8367,"Salazar, Alexandria",2,Science,2.357516825,0,0,0.0,1.0,0,Personal Property,0,0.0,1,0
33523,8368,"Edwards, Michael",5,Other,1.978251641,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,3,0
33524,8368,"Edwards, Michael",5,Other,1.978251641,0,0,0.0,1.0,1,Guest Medical,0,0.0,3,0
33525,8368,"Edwards, Michael",5,Other,1.978251641,0,0,0.0,1.0,1,Liability,0,0.0,3,1
33526,8368,"Edwards, Michael",5,Other,1.978251641,0,0,0.0,1.0,1,Personal Property,0,0.0,3,1
33527,8369,"Gomez, Damarilis",1,Other,2.214880694,1,0,0.0,0.0,1,Personal Property,1528,934.887738,1,1
